"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","LSDNUM","LSDNUM_","LSDCODE","LSDCODE_","MODELYR","MODELYR_","PRCBSNSZ","PRCB_NSZ","NUMPAY","NUMPAY_","PMTMONTH","PMTM_NTH","PAYEXPX","PAYEXPX_","PAYTIME","PAYTIME_","EMPLYEXP","EMPL_EXP","TRADEEXP","TRAD_EXP","DOWNEXP","DOWNEXP_","DNEMPEXP","DNEM_EXP","LSDENDMO","LSDE_DMO","QADPMT1X","QADP_T1X","QADPMT2X","QADP_T2X","QADPMT3X","QADP_T3X","QEXTRA1X","QEXT_A1X","QEXTRA2X","QEXT_A2X","QEXTRA3X","QEXT_A3X","QADDOWNX","QADD_WNX","QADFEEX","QADFEEX_","MKMDEL","MKMDEL_","LSDENDYR","LSDE_DYR","PMTYEAR","PMTYEAR_"
"20142",2769563,11,0,"5","01","D","105","D","2011","D",.,"A",36,"D","11","D",430,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",430,"D",430,"D",430,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BMWAA","D",,"A","2011","D"
"20142",2769723,24,0,"5","01","D","105","D","2014","D",.,"A",36,"D","11","D",402,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",402,"D",402,"D",402,"D",16,"D",16,"D",16,"D",.,"A",.,"A","KIAAE","D",,"A","2013","D"
"20142",2770133,27,0,"5","01","D","105","D","2011","D",.,"A",48,"D","11","D",600,"D","3","D",.,"A",.,"A",.,"A",.,"A","04","D",600,"D",600,"D",.,"A",.,"A",.,"A",.,"A",.,"A",5000,"D","TOYAB","D",,"A","2011","D"
"20142",2770133,28,0,"1","02","D","105","D","2014","D",.,"A",36,"D","04","D",465,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",465,"D",465,"D",.,"A",100,"D",100,"D",.,"A",.,"A","VOKAK","D",,"A","2014","D"
"20142",2770153,13,0,"5","01","D","105","D","2014","D",.,"A",36,"D","12","D",270,"D","3","D",.,"A",500,"D",.,"A",.,"A",,"A",270,"D",270,"D",270,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBJ","D",,"A","2013","D"
"20142",2771543,7,0,"5","01","D","105","D","2007","D",.,"A",60,"D","02","F",260,"D","3","D",.,"A",.,"A",.,"C",.,"A",,"A",260,"D",260,"D",260,"D",.,"A",.,"A",.,"A",.,"B",.,"A","HONAA","D",,"A","2010","D"
"20142",2771693,14,0,"5","01","D","105","D","2008","D",.,"A",.,"C","02","D",420,"D","3","D",.,"A",1500,"D",3000,"D",.,"A",,"A",420,"D",420,"D",420,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","MRBAA","D",,"A","2013","D"
"20142",2771693,15,0,"5","02","D","105","D","2005","D",.,"A",60,"D","03","D",431,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",431,"D",431,"D",431,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORAM","D",,"A","2007","D"
"20142",2771963,14,0,"5","01","D","105","D","2007","D",.,"A",24,"D","03","D",250,"D","3","D",.,"A",1000,"D",1000,"D",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","NISAM","D",,"A","2010","D"
"20142",2772223,11,0,"5","01","D","105","D","1999","D",0.02,"D",.,"C","03","F",.,"C",,"C",.,"A",.,"A",.,"A",.,"A","05","F",400,"F",400,"F",400,"F",.,"A",.,"A",.,"A",.,"A",.,"A","FORAJ","D",,"A","2011","D"
"20142",2773823,7,0,"5","01","D","105","D","2013","D",.,"A",50,"D","11","D",420,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",420,"D",420,"D",420,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEBT","D",,"A","2013","D"
"20142",2774583,20,0,"5","01","D","105","D","2011","D",.,"A",36,"D","05","D",640,"D","3","D",.,"A",.,"A",.,"A",.,"A","04","D",640,"D",640,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAN","D",,"A","2011","D"
"20142",2775043,10,0,"5","01","D","105","D","2013","D",.,"A",48,"D","12","D",450,"D","3","D",.,"A",.,"A",2500,"D",.,"A",,"A",450,"D",450,"D",450,"D",.,"A",.,"A",.,"A",2500,"D",.,"A","CHEBP","D",,"A","2012","D"
"20142",2775433,12,0,"5","01","D","105","D","2014","D",.,"A",36,"D","01","D",279,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",279,"D",279,"D",279,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAG","D",,"A","2014","D"
"20142",2775563,12,0,"1","01","D","105","D","2009","D",.,"A",60,"D","03","F",138,"D","3","D",.,"A",.,"C",.,"A",.,"A","05","D",138,"D",138,"D",138,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HYUAB","D","2012","D","2009","D"
"20142",2776173,17,0,"5","01","D","105","D","2013","D",.,"A",36,"D","03","D",511,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",511,"D",511,"D",511,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CADAR","D",,"A","2013","D"
"20142",2776423,17,0,"5","01","D","105","D","2013","D",.,"A",39,"D","04","D",510,"D","3","D",.,"A",15000,"D",.,"A",.,"A",,"A",510,"D",510,"D",510,"D",.,"A",.,"A",.,"A",.,"A",.,"A","INFAN","D",,"A","2013","D"
"20142",2776423,18,0,"5","02","D","105","D","2013","D",.,"A",24,"D","11","D",279,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",279,"D",279,"D",279,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","INFAN","D",,"A","2013","D"
"20142",2776663,13,0,"5","01","D","105","D","2012","D",.,"A",36,"D","06","D",413,"D","3","D",.,"A",.,"A",5000,"D",.,"A",,"A",413,"D",413,"D",413,"D",.,"A",.,"A",.,"A",5000,"D",.,"A","BMWAA","D",,"A","2012","D"
"20142",2776953,37,0,"5","01","D","105","D","2013","D",.,"A",36,"D","01","D",400,"D","3","D",.,"A",.,"A",4000,"D",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","LINAK","D",,"A","2013","D"
"20142",2777513,23,0,"5","01","D","105","D","2013","D",.,"A",36,"D","11","D",300,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","NISAD","D",,"A","2013","D"
"20142",2777693,13,0,"5","01","D","105","D","2013","D",.,"A",24,"D","08","D",400,"D","3","D",.,"A",1200,"D",.,"A",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBC","D",,"A","2012","D"
"20142",2778093,23,0,"5","01","D","105","D","2014","D",.,"A",12,"D","09","D",420,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",420,"D",420,"D",420,"D",.,"A",.,"A",.,"A",.,"A",.,"A","LINAN","D",,"A","2013","D"
"20142",2778093,24,0,"5","02","D","105","D","2013","D",.,"A",12,"D","01","D",380,"D","3","D",.,"A",.,"A",.,"A",.,"A","03","D",380,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","FORBJ","D",,"A","2013","D"
"20142",2778093,25,0,"5","03","D","105","D","2014","D",.,"A",12,"D","10","D",230,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",230,"D",230,"D",230,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBO","D",,"A","2013","D"
"20142",2778093,26,0,"1","04","D","105","D","2014","D",.,"A",24,"D","04","D",340,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",340,"D",340,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORAW","D",,"A","2014","D"
"20142",2779003,27,0,"1","01","D","105","D","2013","D",.,"A",36,"D","04","D",188,"D","3","D",.,"A",3800,"D",.,"A",.,"A",,"A",.,"A",188,"D",188,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAB","D",,"A","2014","D"
"20142",2779383,17,0,"5","01","D","105","D","2014","D",.,"A",36,"D","01","D",401,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",401,"D",401,"D",401,"D",.,"A",.,"A",.,"A",.,"A",.,"A","LEXAJ","D",,"A","2014","D"
"20142",2779713,18,0,"5","01","D","105","D","2011","D",.,"A",39,"D","06","D",628,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",628,"D",628,"D",628,"D",.,"A",.,"A",.,"A",.,"A",.,"A","INFAN","D",,"A","2011","D"
"20142",2780273,31,0,"5","01","D","105","D","2009","D",.,"A",39,"D","04","D",347,"D","3","D",.,"A",8000,"D",.,"A",.,"A",,"A",347,"D",347,"D",347,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CADAL","D",,"A","2011","D"
"20142",2780273,32,0,"5","02","D","105","D","2013","D",.,"A",36,"D","09","D",486,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",486,"D",486,"D",486,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CADAM","D",,"A","2013","D"
"20142",2780343,11,0,"5","01","D","105","D","2013","D",0.8,"D",36,"D","02","D",400,"D","3","D",.,"A",.,"A",900,"D",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",900,"D",.,"A","TOYAR","D",,"A","2013","D"
"20142",2780962,7,0,"1","01","D","105","D","2004","D",.,"A",36,"D","01","D",395,"D","3","D",.,"A",.,"A",.,"A",.,"A","02","D",395,"D",395,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","CHRAL","D","2007","D","2005","D"
"20142",2781952,15,0,"5","01","D","105","D","2014","D",.,"A",36,"D","01","D",324,"D","3","D",.,"A",.,"A",1400,"D",.,"A",,"A",324,"D",324,"D",324,"D",.,"A",.,"A",.,"A",1400,"D",.,"A","NISAW","D",,"A","2014","D"
"20142",2782652,7,0,"1","01","D","105","D","2013","D",.,"A",36,"D","04","D",305,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",305,"D",305,"D",305,"D",15,"D",15,"D",15,"D",2000,"D",.,"A","NISAF","D",,"A","2013","D"
"20142",2782972,16,0,"5","01","D","105","D","2006","D",.,"A",60,"D","06","D",353,"D","3","D",.,"A",1500,"D",2500,"D",.,"A",,"A",353,"D",353,"D",353,"D",.,"A",.,"A",.,"A",2500,"D",.,"A","MITAQ","D",,"A","2011","D"
"20142",2783312,8,0,"5","01","D","105","D","2012","D",0.5,"D",60,"D","09","D",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",555,"F",555,"F",555,"F",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAU","D",,"A","2011","D"
"20142",2783322,17,0,"5","01","D","105","D","2014","D",.,"A",36,"D","01","D",488,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",488,"D",488,"D",488,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAI","D",,"A","2014","D"
"20142",2783512,16,0,"5","01","D","105","D","2013","D",.,"A",36,"D","03","D",360,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",360,"D",360,"D",360,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBC","D",,"A","2013","D"
"20142",2783732,22,0,"5","01","D","105","D","2013","D",.,"A",36,"D","09","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BUIAT","D",,"A","2012","D"
"20142",2783782,19,0,"5","01","D","105","D","2013","D",.,"A",36,"D","06","D",865,"D","3","D",.,"A",.,"A",4000,"D",.,"A",,"A",865,"D",865,"D",865,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","LEXAB","D",,"A","2012","D"
"20142",2784002,20,0,"5","01","D","105","D","2012","D",.,"A",24,"D","06","D",589,"D","3","D",.,"A",.,"A",.,"C",.,"A",,"A",589,"D",589,"D",589,"D",.,"A",.,"A",.,"A",.,"B",.,"A","LEXXX","D",,"A","2012","D"
"20142",2784002,21,0,"1","02","D","105","D","2014","D",.,"A",36,"D","02","D",179,"D","3","D",.,"A",.,"A",4000,"D",.,"A",,"A",.,"A",179,"D",179,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","HONAC","D",,"A","2014","D"
"20142",2785072,18,0,"5","01","D","105","D","2013","D",.,"A",36,"D","05","D",119,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",119,"D",119,"D",119,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","HONAB","D",,"A","2013","D"
"20142",2786232,18,0,"5","01","D","105","D","2011","D",.,"A",36,"D","11","D",537,"D","3","D",.,"A",.,"C",1000,"D",.,"A",,"A",537,"D",537,"D",537,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","DODAF","D",,"A","2011","D"
"20142",2786322,16,0,"1","01","D","105","D","2014","D",.,"A",36,"D","02","D",350,"D","3","D",.,"A",.,"A",1200,"D",.,"A",,"A",.,"A",350,"D",350,"D",.,"A",.,"A",.,"A",1200,"D",.,"A","CHEBP","D",,"A","2014","D"
"20142",2786522,29,0,"5","01","D","105","D","2014","D",.,"A",27,"D","12","D",555,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",555,"D",555,"D",555,"D",.,"A",.,"A",.,"A",.,"A",.,"A","LEXAH","D",,"A","2013","D"
"20142",2786862,25,0,"5","01","D","105","D","2013","D",.,"A",36,"D","06","D",1800,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",1800,"D",1800,"D",1800,"D",.,"A",.,"A",.,"A",.,"A",.,"A","AUDAR","D",,"A","2013","D"
"20142",2786952,6,0,"1","01","D","105","D","1997","D",0.5,"D",4,"D","03","D",400,"D","3","D",.,"A",1500,"D",300,"D",.,"A","03","D",.,"A",.,"A",400,"D",.,"A",.,"A",.,"A",300,"D",.,"A","DODAD","D","2014","D","2011","D"
"20142",2787112,10,0,"5","01","D","105","D","2014","D",.,"A",36,"D","08","D",330,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",330,"D",330,"D",330,"D",.,"A",.,"A",.,"A",.,"A",.,"A","KIAAL","D",,"A","2013","D"
"20142",2787992,30,0,"5","01","D","105","D","2012","D",.,"A",36,"D","02","D",231,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",231,"D",231,"D",231,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FIAAA","D",,"A","2012","D"
"20142",2788295,21,0,"1","01","D","105","D","2014","D",.,"A",24,"D","03","D",236,"D","3","D",.,"A",500,"D",500,"D",.,"A",,"A",.,"A",.,"A",236,"D",.,"A",.,"A",.,"A",500,"D",.,"A","FORBA","D",,"A","2014","D"
"20142",2788902,20,0,"5","01","D","105","D","2013","D",.,"A",36,"D","06","D",450,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",450,"D",450,"D",450,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEAE","D",,"A","2013","D"
"20142",2789092,14,0,"5","01","D","105","D","2012","D",.,"A",60,"D","07","D",360,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",360,"D",360,"D",360,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HYUAB","D",,"A","2012","D"
"20142",2789092,15,0,"5","02","D","105","D","2014","D",.,"A",60,"D","01","D",260,"D","3","D",.,"A",9000,"D",.,"A",.,"A",,"A",260,"D",260,"D",260,"D",.,"A",.,"A",.,"A",.,"A",.,"A","KIAAK","D",,"A","2014","D"
"20142",2789142,10,0,"5","01","D","105","D","2013","D",.,"A",36,"D","11","D",489,"D","3","D",.,"A",5400,"D",.,"A",.,"A",,"A",489,"D",489,"D",489,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BMWAN","D",,"A","2012","D"
"20142",2789322,18,0,"5","01","D","105","D","2014","D",.,"A",36,"D","10","D",284,"D","3","D",.,"A",4000,"D",3000,"D",.,"A",,"A",284,"D",284,"D",284,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","KIAAE","D",,"A","2013","D"
"20142",2790062,19,0,"5","01","D","105","D","2014","D",.,"A",39,"D","01","D",289,"D","3","D",.,"A",.,"A",525,"D",.,"A",,"A",289,"D",289,"D",289,"D",.,"A",.,"A",.,"A",525,"D",.,"A","NISAG","D",,"A","2014","D"
"20142",2790172,12,0,"5","01","D","105","D","2014","D",.,"A",36,"D","11","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","MAZAP","D",,"A","2013","D"
"20142",2791452,13,0,"1","01","D","105","D","2014","D",.,"A",36,"D","12","D",359,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",359,"D",359,"D",359,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","TOYAO","D",,"A","2013","D"
"20142",2794242,9,0,"1","01","D","105","D","2013","D",.,"A",36,"D","09","D",197,"D","3","D",.,"A",5000,"D",.,"A",.,"A",,"A",197,"D",197,"D",197,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORBJ","D",,"A","2013","D"
"20142",2794712,10,0,"1","01","D","105","D","2009","D",.,"A",60,"D","01","D",100,"D","3","D",.,"A",2000,"D",2000,"D",.,"A",,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","GMCAO","D",,"A","2014","D"
"20142",2794752,15,0,"5","01","D","105","D","2013","D",.,"A",60,"D","04","D",427,"D","3","D",.,"A",2000,"D",.,"A",.,"A",,"A",427,"D",427,"D",427,"D",.,"A",.,"A",.,"A",.,"A",.,"A","DODAC","D",,"A","2013","D"
"20142",2795202,25,0,"1","01","D","105","D","2013","D",.,"A",36,"D","09","D",386,"D","3","D",.,"A",3000,"D",.,"A",.,"A",,"A",386,"D",386,"D",386,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORAM","D",,"A","2012","D"
"20142",2795442,6,0,"1","01","D","105","D","2014","D",.,"A",36,"D","01","D",221,"D","3","D",.,"A",.,"A",1000,"D",.,"A","04","D",221,"D",221,"D",221,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","CHRAQ","D","2014","D","2014","D"
"20142",2796402,13,0,"5","01","D","105","D","2002","D",.,"A",100,"D","05","D",314,"D","3","D",.,"A",200,"D",1475,"D",.,"A",,"A",314,"D",314,"D",314,"D",.,"A",.,"A",.,"A",1475,"D",.,"A","HYUAE","D",,"A","2011","D"
"20142",2799842,14,0,"5","01","D","105","D","2014","D",.,"A",36,"D","08","D",450,"D","3","D",.,"A",.,"A",10000,"D",.,"A",,"A",450,"D",450,"D",450,"D",.,"A",.,"A",.,"A",10000,"D",.,"A","LEXAG","D",,"A","2013","D"
"20142",2800052,5,0,"5","01","D","105","D","2013","D",.,"A",36,"D","07","D",485,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",485,"D",485,"D",485,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","NISAJ","D",,"A","2013","D"
"20142",2802102,14,0,"5","01","D","105","D","2013","D",.,"A",39,"D","03","D",242,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",242,"D",242,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISBB","D",,"A","2014","D"
"20142",2802102,15,0,"5","02","D","105","D","2013","D",.,"A",24,"D","02","D",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",300,"F",300,"F",300,"F",.,"A",.,"A",.,"A",.,"A",.,"A","CHEBT","D",,"A","2013","D"
"20142",2803362,30,0,"5","01","D","105","D","2011","D",.,"A",60,"D","09","D",275,"D","3","D",.,"A",.,"A",9000,"D",.,"A","03","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",9000,"D",.,"A","HYUAG","D",,"A","2014","D"
"20142",2803562,17,0,"5","01","D","105","D","2014","D",.,"A",36,"D","03","D",400,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",400,"D",400,"D",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEAZ","D",,"A","2014","D"
"20142",2803852,13,0,"1","01","D","105","D","2015","D",.,"A",36,"D","05","D",230,"D","3","D",.,"A",17000,"D",.,"A",.,"A",,"A",.,"A",.,"A",230,"D",.,"A",.,"A",.,"A",.,"A",.,"A","KIAAE","D",,"A","2014","D"
"20142",2805442,18,0,"5","01","D","105","D","2012","D",.,"A",36,"D","05","D",199,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",199,"D",199,"D",199,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","HONAC","D",,"A","2012","D"
"20142",2806052,23,0,"5","01","D","105","D","2013","D",0.95,"D",36,"D","04","D",260,"D","3","D",.,"A",10000,"D",.,"A",.,"A",,"A",260,"D",260,"D",260,"D",25,"D",25,"D",25,"D",.,"A",.,"A","CHEBU","D",,"A","2013","D"
"20142",2806175,3,0,"5","01","D","105","D","1999","D",.,"A",24,"D","02","D",300,"D","3","D",.,"A",.,"A",500,"D",.,"A",,"A",300,"D",300,"D",300,"D",1,"D",1,"D",1,"D",500,"D",.,"A","BUIAG","D",,"A","2014","D"
"20142",2806482,13,0,"1","01","D","105","D","2014","D",.,"A",.,"C","03","D",.,"C","3","D",.,"A",.,"A",10000,"D",.,"A",,"A",537,"F",537,"F",537,"F",.,"A",.,"A",.,"A",10000,"D",.,"A","GMCAO","D",,"A","2014","D"
"20142",2806922,20,0,"5","01","D","105","D","2013","D",.,"A",36,"D","09","D",223,"D","3","D",.,"A",.,"A",4685,"D",.,"A",,"A",223,"D",223,"D",223,"D",.,"A",.,"A",.,"A",4685,"D",.,"A","ACUAK","D",,"A","2013","D"
"20142",2807602,24,0,"5","01","D","105","D","2012","D",.,"A",39,"D","11","D",365,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",365,"D",365,"D",365,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","GMCAO","D",,"A","2013","D"
"20142",2807602,25,0,"5","02","D","105","D","2012","D",.,"A",39,"D","04","D",430,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",430,"D",430,"D",430,"D",.,"A",.,"A",.,"A",.,"A",.,"A","JEEAD","D",,"A","2012","D"
"20142",2807932,30,0,"5","01","D","105","D","2013","D",.,"A",24,"D","09","D",418,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",418,"D",418,"D",418,"D",.,"A",.,"A",.,"A",.,"A",.,"A","CHEBU","D",,"A","2012","D"
"20142",2807972,16,0,"5","01","D","105","D","2012","D",.,"A",24,"D","09","D",445,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",445,"D",445,"D",445,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAC","D",,"A","2012","D"
"20142",2808022,9,0,"5","01","D","105","D","2012","D",.,"A",.,"C","01","D",700,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",700,"D",700,"D",700,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","VOKAH","D",,"A","2013","D"
"20142",2808232,21,0,"5","01","D","105","D","2013","D",.,"A",36,"D","04","D",468,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",468,"D",468,"D",468,"D",.,"A",.,"A",.,"A",.,"A",.,"A","FORAO","D",,"A","2013","D"
"20142",2808272,15,0,"1","02","D","105","D","2013","D",.,"A",36,"D","05","D",229,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",229,"D",229,"D",229,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HONAB","D",,"A","2013","D"
"20142",2808622,14,0,"5","01","D","105","D","2013","D",.,"A",36,"D","11","D",380,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",380,"D",380,"D",380,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAU","D",,"A","2013","D"
"20142",2808622,15,0,"5","02","D","105","D","2013","D",.,"A",36,"D","11","D",370,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",370,"D",370,"D",370,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYBA","D",,"A","2013","D"
"20142",2809172,10,0,"1","01","D","105","D","2011","D",.,"A",36,"D","10","F",352,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",352,"D",352,"D",352,"D",.,"A",.,"A",.,"A",.,"A",.,"A","ACUAK","D",,"A","2011","F"
"20142",2810313,9,0,"5","01","D","105","D","2004","D",.,"A",48,"D","07","D",270,"D","3","D",.,"A",.,"A",5000,"D",.,"A",,"A",270,"D",270,"D",270,"D",.,"A",.,"A",.,"A",5000,"D",.,"A","FORAL","D",,"A","2011","D"
"20142",2810882,9,0,"1","01","D","105","D","2013","D",.,"A",48,"D","04","D",213,"D","3","D",.,"A",1000,"D",.,"A",.,"A",,"A",.,"A",213,"D",213,"D",.,"A",.,"A",.,"A",.,"A",.,"A","HYUAB","D",,"A","2014","D"
"20142",2811162,20,0,"5","01","D","105","D","2011","D",.,"A",39,"D","06","D",429,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",429,"D",429,"D",429,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","CHRAM","D",,"A","2011","D"
"20142",2811162,21,0,"5","02","D","105","D","2011","D",.,"A",36,"D","05","D",188,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",188,"D",188,"D",188,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","MAZAI","D",,"A","2011","D"
"20142",2812082,9,0,"1","01","D","105","D","2013","D",.,"A",36,"D","05","F",326,"D","3","D",.,"A",.,"A",1250,"D",.,"A",,"A",326,"D",326,"D",326,"D",.,"A",.,"A",.,"A",1250,"D",.,"A","INFAO","D",,"A","2014","D"
"20142",2813752,18,0,"5","01","D","105","D","2011","D",.,"A",39,"D","04","D",550,"D","3","D",.,"A",.,"A",2000,"D",.,"A","05","D",550,"D",550,"D",550,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","INFAM","D",,"A","2011","D"
"20142",2813752,19,0,"1","02","D","105","D","2013","D",.,"A",39,"D","06","D",640,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","INFXX","D",,"A","2014","D"
"20142",2813942,26,0,"5","01","D","105","D","2013","D",.,"A",36,"D","03","D",200,"D","3","D",.,"A",2500,"D",2000,"D",.,"A",,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","TOYAR","D",,"A","2013","D"
"20142",2821222,5,0,"1","01","D","105","D","1995","D",.,"A",.,"C","01","D",100,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A","NISAG","D",,"A","2014","D"
"20142",2869582,9,0,"1","01","D","105","D","2014","D",.,"A",36,"D","01","D",570,"D","3","D",.,"A",7000,"D",.,"A",.,"A",,"A",570,"D",570,"D",570,"D",.,"A",.,"A",.,"A",.,"A",.,"A","BUIAR","D",,"A","2014","D"
"20143",2713775,31,0,"5","01","D","105","D","2014","D",.,"A",36,"D","09","D",188,"D","3","D",.,"A",.,"A",1800,"D",.,"A",,"A",188,"D",188,"D",188,"D",.,"A",.,"A",.,"A",1800,"D",.,"A","KIAAK","D",,"A","2013","D"
"20143",2714705,13,0,"5","01","D","105","D","2013","D",.,"A",.,"C","05","F",325,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",325,"D",325,"D",325,"D",.,"A",.,"A",.,"A",.,"A",.,"A","TOYAX","D",,"A","2013","D"
"20143",2715665,19,0,"5","01","D","105","D","2013","D",.,"A",24,"D","05","D",1000,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",1000,"D",1000,"D",1000,"D",.,"A",.,"A",.,"A",.,"A",.,"A","INFAN","D",,"A","2013","D"
